path,original_path,label
4k_mafulda_structured_v3\horizontal-misalignment\0.5mm\28.672_slice_3.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\0.5mm\28.672.csv,2
4k_mafulda_structured_v3\horizontal-misalignment\0.5mm\28.672_slice_4.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\0.5mm\28.672.csv,2
4k_mafulda_structured_v3\horizontal-misalignment\0.5mm\28.672_slice_5.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\0.5mm\28.672.csv,2
4k_mafulda_structured_v3\horizontal-misalignment\0.5mm\28.672_slice_6.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\0.5mm\28.672.csv,2
4k_mafulda_structured_v3\horizontal-misalignment\0.5mm\28.672_slice_7.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\0.5mm\28.672.csv,2
4k_mafulda_structured_v3\horizontal-misalignment\0.5mm\29.2864_slice_0.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\0.5mm\29.2864.csv,2
4k_mafulda_structured_v3\horizontal-misalignment\0.5mm\29.2864_slice_1.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\0.5mm\29.2864.csv,2
4k_mafulda_structured_v3\horizontal-misalignment\0.5mm\29.2864_slice_2.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\0.5mm\29.2864.csv,2
4k_mafulda_structured_v3\horizontal-misalignment\0.5mm\29.2864_slice_3.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\0.5mm\29.2864.csv,2
4k_mafulda_structured_v3\horizontal-misalignment\0.5mm\29.2864_slice_4.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\0.5mm\29.2864.csv,2
4k_mafulda_structured_v3\horizontal-misalignment\0.5mm\29.2864_slice_5.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\0.5mm\29.2864.csv,2
4k_mafulda_structured_v3\horizontal-misalignment\0.5mm\29.2864_slice_6.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\0.5mm\29.2864.csv,2
4k_mafulda_structured_v3\horizontal-misalignment\0.5mm\29.2864_slice_7.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\0.5mm\29.2864.csv,2
4k_mafulda_structured_v3\horizontal-misalignment\0.5mm\30.3104_slice_0.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\0.5mm\30.3104.csv,2
4k_mafulda_structured_v3\horizontal-misalignment\0.5mm\30.3104_slice_1.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\0.5mm\30.3104.csv,2
4k_mafulda_structured_v3\horizontal-misalignment\0.5mm\30.3104_slice_2.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\0.5mm\30.3104.csv,2
4k_mafulda_structured_v3\horizontal-misalignment\0.5mm\30.3104_slice_3.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\0.5mm\30.3104.csv,2
4k_mafulda_structured_v3\horizontal-misalignment\0.5mm\30.3104_slice_4.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\0.5mm\30.3104.csv,2
4k_mafulda_structured_v3\horizontal-misalignment\0.5mm\30.3104_slice_5.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\0.5mm\30.3104.csv,2
4k_mafulda_structured_v3\horizontal-misalignment\0.5mm\30.3104_slice_6.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\0.5mm\30.3104.csv,2
4k_mafulda_structured_v3\horizontal-misalignment\0.5mm\30.3104_slice_7.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\0.5mm\30.3104.csv,2
4k_mafulda_structured_v3\horizontal-misalignment\0.5mm\31.5392_slice_0.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\0.5mm\31.5392.csv,2
4k_mafulda_structured_v3\horizontal-misalignment\0.5mm\31.5392_slice_1.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\0.5mm\31.5392.csv,2
4k_mafulda_structured_v3\horizontal-misalignment\0.5mm\31.5392_slice_2.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\0.5mm\31.5392.csv,2
4k_mafulda_structured_v3\horizontal-misalignment\0.5mm\31.5392_slice_3.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\0.5mm\31.5392.csv,2
4k_mafulda_structured_v3\horizontal-misalignment\0.5mm\31.5392_slice_4.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\0.5mm\31.5392.csv,2
4k_mafulda_structured_v3\horizontal-misalignment\0.5mm\31.5392_slice_5.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\0.5mm\31.5392.csv,2
4k_mafulda_structured_v3\horizontal-misalignment\0.5mm\31.5392_slice_6.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\0.5mm\31.5392.csv,2
4k_mafulda_structured_v3\horizontal-misalignment\0.5mm\31.5392_slice_7.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\0.5mm\31.5392.csv,2
4k_mafulda_structured_v3\horizontal-misalignment\0.5mm\32.3584_slice_0.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\0.5mm\32.3584.csv,2
4k_mafulda_structured_v3\horizontal-misalignment\0.5mm\32.3584_slice_1.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\0.5mm\32.3584.csv,2
4k_mafulda_structured_v3\horizontal-misalignment\0.5mm\32.3584_slice_2.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\0.5mm\32.3584.csv,2
4k_mafulda_structured_v3\horizontal-misalignment\0.5mm\32.3584_slice_3.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\0.5mm\32.3584.csv,2
4k_mafulda_structured_v3\horizontal-misalignment\0.5mm\32.3584_slice_4.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\0.5mm\32.3584.csv,2
4k_mafulda_structured_v3\horizontal-misalignment\0.5mm\32.3584_slice_5.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\0.5mm\32.3584.csv,2
4k_mafulda_structured_v3\horizontal-misalignment\0.5mm\32.3584_slice_6.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\0.5mm\32.3584.csv,2
4k_mafulda_structured_v3\horizontal-misalignment\0.5mm\32.3584_slice_7.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\0.5mm\32.3584.csv,2
4k_mafulda_structured_v3\horizontal-misalignment\0.5mm\33.1776_slice_0.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\0.5mm\33.1776.csv,2
4k_mafulda_structured_v3\horizontal-misalignment\0.5mm\33.1776_slice_1.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\0.5mm\33.1776.csv,2
4k_mafulda_structured_v3\horizontal-misalignment\0.5mm\33.1776_slice_2.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\0.5mm\33.1776.csv,2
4k_mafulda_structured_v3\horizontal-misalignment\0.5mm\33.1776_slice_3.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\0.5mm\33.1776.csv,2
4k_mafulda_structured_v3\horizontal-misalignment\0.5mm\33.1776_slice_4.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\0.5mm\33.1776.csv,2
4k_mafulda_structured_v3\horizontal-misalignment\0.5mm\33.1776_slice_5.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\0.5mm\33.1776.csv,2
4k_mafulda_structured_v3\horizontal-misalignment\0.5mm\33.1776_slice_6.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\0.5mm\33.1776.csv,2
4k_mafulda_structured_v3\horizontal-misalignment\0.5mm\33.1776_slice_7.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\0.5mm\33.1776.csv,2
4k_mafulda_structured_v3\horizontal-misalignment\0.5mm\34.2016_slice_0.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\0.5mm\34.2016.csv,2
4k_mafulda_structured_v3\horizontal-misalignment\0.5mm\34.2016_slice_1.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\0.5mm\34.2016.csv,2
4k_mafulda_structured_v3\horizontal-misalignment\0.5mm\34.2016_slice_2.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\0.5mm\34.2016.csv,2
4k_mafulda_structured_v3\horizontal-misalignment\0.5mm\34.2016_slice_3.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\0.5mm\34.2016.csv,2
4k_mafulda_structured_v3\horizontal-misalignment\0.5mm\34.2016_slice_4.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\0.5mm\34.2016.csv,2
4k_mafulda_structured_v3\horizontal-misalignment\0.5mm\34.2016_slice_5.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\0.5mm\34.2016.csv,2
4k_mafulda_structured_v3\horizontal-misalignment\0.5mm\34.2016_slice_6.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\0.5mm\34.2016.csv,2
4k_mafulda_structured_v3\horizontal-misalignment\0.5mm\34.2016_slice_7.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\0.5mm\34.2016.csv,2
4k_mafulda_structured_v3\horizontal-misalignment\0.5mm\35.2256_slice_0.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\0.5mm\35.2256.csv,2
4k_mafulda_structured_v3\horizontal-misalignment\0.5mm\35.2256_slice_1.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\0.5mm\35.2256.csv,2
4k_mafulda_structured_v3\horizontal-misalignment\0.5mm\35.2256_slice_2.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\0.5mm\35.2256.csv,2
4k_mafulda_structured_v3\horizontal-misalignment\0.5mm\35.2256_slice_3.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\0.5mm\35.2256.csv,2
4k_mafulda_structured_v3\horizontal-misalignment\0.5mm\35.2256_slice_4.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\0.5mm\35.2256.csv,2
4k_mafulda_structured_v3\horizontal-misalignment\0.5mm\35.2256_slice_5.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\0.5mm\35.2256.csv,2
4k_mafulda_structured_v3\horizontal-misalignment\0.5mm\35.2256_slice_6.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\0.5mm\35.2256.csv,2
4k_mafulda_structured_v3\horizontal-misalignment\0.5mm\35.2256_slice_7.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\0.5mm\35.2256.csv,2
4k_mafulda_structured_v3\horizontal-misalignment\0.5mm\36.6592_slice_0.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\0.5mm\36.6592.csv,2
4k_mafulda_structured_v3\horizontal-misalignment\0.5mm\36.6592_slice_1.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\0.5mm\36.6592.csv,2
4k_mafulda_structured_v3\horizontal-misalignment\0.5mm\36.6592_slice_2.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\0.5mm\36.6592.csv,2
4k_mafulda_structured_v3\horizontal-misalignment\0.5mm\36.6592_slice_3.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\0.5mm\36.6592.csv,2
4k_mafulda_structured_v3\horizontal-misalignment\0.5mm\36.6592_slice_4.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\0.5mm\36.6592.csv,2
4k_mafulda_structured_v3\horizontal-misalignment\0.5mm\36.6592_slice_5.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\0.5mm\36.6592.csv,2
4k_mafulda_structured_v3\horizontal-misalignment\0.5mm\36.6592_slice_6.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\0.5mm\36.6592.csv,2
4k_mafulda_structured_v3\horizontal-misalignment\0.5mm\36.6592_slice_7.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\0.5mm\36.6592.csv,2
4k_mafulda_structured_v3\horizontal-misalignment\0.5mm\37.888_slice_0.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\0.5mm\37.888.csv,2
4k_mafulda_structured_v3\horizontal-misalignment\0.5mm\37.888_slice_1.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\0.5mm\37.888.csv,2
4k_mafulda_structured_v3\horizontal-misalignment\0.5mm\37.888_slice_2.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\0.5mm\37.888.csv,2
4k_mafulda_structured_v3\horizontal-misalignment\0.5mm\37.888_slice_3.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\0.5mm\37.888.csv,2
4k_mafulda_structured_v3\horizontal-misalignment\0.5mm\37.888_slice_4.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\0.5mm\37.888.csv,2
4k_mafulda_structured_v3\horizontal-misalignment\0.5mm\37.888_slice_5.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\0.5mm\37.888.csv,2
4k_mafulda_structured_v3\horizontal-misalignment\0.5mm\37.888_slice_6.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\0.5mm\37.888.csv,2
4k_mafulda_structured_v3\horizontal-misalignment\0.5mm\37.888_slice_7.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\0.5mm\37.888.csv,2
4k_mafulda_structured_v3\horizontal-misalignment\0.5mm\38.5024_slice_0.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\0.5mm\38.5024.csv,2
4k_mafulda_structured_v3\horizontal-misalignment\0.5mm\38.5024_slice_1.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\0.5mm\38.5024.csv,2
4k_mafulda_structured_v3\horizontal-misalignment\0.5mm\38.5024_slice_2.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\0.5mm\38.5024.csv,2
4k_mafulda_structured_v3\horizontal-misalignment\0.5mm\38.5024_slice_3.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\0.5mm\38.5024.csv,2
4k_mafulda_structured_v3\horizontal-misalignment\0.5mm\38.5024_slice_4.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\0.5mm\38.5024.csv,2
4k_mafulda_structured_v3\horizontal-misalignment\0.5mm\38.5024_slice_5.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\0.5mm\38.5024.csv,2
4k_mafulda_structured_v3\horizontal-misalignment\0.5mm\38.5024_slice_6.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\0.5mm\38.5024.csv,2
4k_mafulda_structured_v3\horizontal-misalignment\0.5mm\38.5024_slice_7.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\0.5mm\38.5024.csv,2
4k_mafulda_structured_v3\horizontal-misalignment\0.5mm\39.1168_slice_0.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\0.5mm\39.1168.csv,2
4k_mafulda_structured_v3\horizontal-misalignment\0.5mm\39.1168_slice_1.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\0.5mm\39.1168.csv,2
4k_mafulda_structured_v3\horizontal-misalignment\0.5mm\39.1168_slice_2.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\0.5mm\39.1168.csv,2
4k_mafulda_structured_v3\horizontal-misalignment\0.5mm\39.1168_slice_3.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\0.5mm\39.1168.csv,2
4k_mafulda_structured_v3\horizontal-misalignment\0.5mm\39.1168_slice_4.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\0.5mm\39.1168.csv,2
4k_mafulda_structured_v3\horizontal-misalignment\0.5mm\39.1168_slice_5.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\0.5mm\39.1168.csv,2
4k_mafulda_structured_v3\horizontal-misalignment\0.5mm\39.1168_slice_6.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\0.5mm\39.1168.csv,2
4k_mafulda_structured_v3\horizontal-misalignment\0.5mm\39.1168_slice_7.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\0.5mm\39.1168.csv,2
4k_mafulda_structured_v3\horizontal-misalignment\0.5mm\40.3456_slice_0.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\0.5mm\40.3456.csv,2
4k_mafulda_structured_v3\horizontal-misalignment\0.5mm\40.3456_slice_1.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\0.5mm\40.3456.csv,2
4k_mafulda_structured_v3\horizontal-misalignment\0.5mm\40.3456_slice_2.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\0.5mm\40.3456.csv,2
4k_mafulda_structured_v3\horizontal-misalignment\0.5mm\40.3456_slice_3.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\0.5mm\40.3456.csv,2
4k_mafulda_structured_v3\horizontal-misalignment\0.5mm\40.3456_slice_4.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\0.5mm\40.3456.csv,2
4k_mafulda_structured_v3\horizontal-misalignment\0.5mm\40.3456_slice_5.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\0.5mm\40.3456.csv,2
4k_mafulda_structured_v3\horizontal-misalignment\0.5mm\40.3456_slice_6.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\0.5mm\40.3456.csv,2
4k_mafulda_structured_v3\horizontal-misalignment\0.5mm\40.3456_slice_7.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\0.5mm\40.3456.csv,2
4k_mafulda_structured_v3\horizontal-misalignment\0.5mm\41.984_slice_0.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\0.5mm\41.984.csv,2
4k_mafulda_structured_v3\horizontal-misalignment\0.5mm\41.984_slice_1.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\0.5mm\41.984.csv,2
4k_mafulda_structured_v3\horizontal-misalignment\0.5mm\41.984_slice_2.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\0.5mm\41.984.csv,2
4k_mafulda_structured_v3\horizontal-misalignment\0.5mm\41.984_slice_3.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\0.5mm\41.984.csv,2
4k_mafulda_structured_v3\horizontal-misalignment\0.5mm\41.984_slice_4.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\0.5mm\41.984.csv,2
4k_mafulda_structured_v3\horizontal-misalignment\0.5mm\41.984_slice_5.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\0.5mm\41.984.csv,2
4k_mafulda_structured_v3\horizontal-misalignment\0.5mm\41.984_slice_6.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\0.5mm\41.984.csv,2
4k_mafulda_structured_v3\horizontal-misalignment\0.5mm\41.984_slice_7.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\0.5mm\41.984.csv,2
4k_mafulda_structured_v3\horizontal-misalignment\0.5mm\42.5984_slice_0.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\0.5mm\42.5984.csv,2
4k_mafulda_structured_v3\horizontal-misalignment\0.5mm\42.5984_slice_1.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\0.5mm\42.5984.csv,2
4k_mafulda_structured_v3\horizontal-misalignment\0.5mm\42.5984_slice_2.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\0.5mm\42.5984.csv,2
4k_mafulda_structured_v3\horizontal-misalignment\0.5mm\42.5984_slice_3.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\0.5mm\42.5984.csv,2
4k_mafulda_structured_v3\horizontal-misalignment\0.5mm\42.5984_slice_4.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\0.5mm\42.5984.csv,2
4k_mafulda_structured_v3\horizontal-misalignment\0.5mm\42.5984_slice_5.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\0.5mm\42.5984.csv,2
