path,original_path,label,label_name,rpm
4k_mafulda_structured_v3\horizontal-misalignment\1.5mm\34.4064.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\1.5mm\34.4064.csv,2,Misalignment,2019.7785097179162
4k_mafulda_structured_v3\horizontal-misalignment\1.5mm\35.2256.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\1.5mm\35.2256.csv,2,Misalignment,2060.5223203168302
4k_mafulda_structured_v3\horizontal-misalignment\1.5mm\36.0448.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\1.5mm\36.0448.csv,2,Misalignment,2116.807451162228
4k_mafulda_structured_v3\horizontal-misalignment\1.5mm\37.2736.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\1.5mm\37.2736.csv,2,Misalignment,2178.666720163701
4k_mafulda_structured_v3\horizontal-misalignment\1.5mm\38.7072.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\1.5mm\38.7072.csv,2,Misalignment,2272.3447231105874
4k_mafulda_structured_v3\horizontal-misalignment\1.5mm\39.7312.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\1.5mm\39.7312.csv,2,Misalignment,2331.0492539837187
4k_mafulda_structured_v3\horizontal-misalignment\1.5mm\40.5504.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\1.5mm\40.5504.csv,2,Misalignment,2376.9974219029655
4k_mafulda_structured_v3\horizontal-misalignment\1.5mm\41.3696.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\1.5mm\41.3696.csv,2,Misalignment,2429.2085131068493
4k_mafulda_structured_v3\horizontal-misalignment\1.5mm\42.3936.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\1.5mm\42.3936.csv,2,Misalignment,2478.861488600446
4k_mafulda_structured_v3\horizontal-misalignment\1.5mm\43.6224.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\1.5mm\43.6224.csv,2,Misalignment,2556.629750969791
4k_mafulda_structured_v3\horizontal-misalignment\1.5mm\44.2368.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\1.5mm\44.2368.csv,2,Misalignment,2596.8588073774945
4k_mafulda_structured_v3\horizontal-misalignment\1.5mm\45.4656.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\1.5mm\45.4656.csv,2,Misalignment,2661.2259380821433
4k_mafulda_structured_v3\horizontal-misalignment\1.5mm\46.6944.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\1.5mm\46.6944.csv,2,Misalignment,2731.32686892451
4k_mafulda_structured_v3\horizontal-misalignment\1.5mm\47.7184.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\1.5mm\47.7184.csv,2,Misalignment,2800.489280885856
4k_mafulda_structured_v3\horizontal-misalignment\1.5mm\48.5376.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\1.5mm\48.5376.csv,2,Misalignment,2839.41020818314
4k_mafulda_structured_v3\horizontal-misalignment\1.5mm\49.3568.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\1.5mm\49.3568.csv,2,Misalignment,2887.125425550258
4k_mafulda_structured_v3\horizontal-misalignment\1.5mm\50.5856.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\1.5mm\50.5856.csv,2,Misalignment,2968.880840101126
4k_mafulda_structured_v3\horizontal-misalignment\1.5mm\51.6096.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\1.5mm\51.6096.csv,2,Misalignment,3025.773320153338
4k_mafulda_structured_v3\horizontal-misalignment\1.5mm\52.6336.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\1.5mm\52.6336.csv,2,Misalignment,3080.008020854221
4k_mafulda_structured_v3\horizontal-misalignment\1.5mm\53.8624.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\1.5mm\53.8624.csv,2,Misalignment,3150.452125953954
4k_mafulda_structured_v3\horizontal-misalignment\1.5mm\54.8864.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\1.5mm\54.8864.csv,2,Misalignment,3215.20176294209
4k_mafulda_structured_v3\horizontal-misalignment\1.5mm\55.9104.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\1.5mm\55.9104.csv,2,Misalignment,3270.4058440905414
4k_mafulda_structured_v3\horizontal-misalignment\1.5mm\56.5248.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\1.5mm\56.5248.csv,2,Misalignment,3314.3045383876815
4k_mafulda_structured_v3\horizontal-misalignment\1.5mm\57.1392.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\1.5mm\57.1392.csv,2,Misalignment,3353.392254745631
4k_mafulda_structured_v3\horizontal-misalignment\1.5mm\58.368.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\1.5mm\58.368.csv,2,Misalignment,3414.76756252363
4k_mafulda_structured_v3\horizontal-misalignment\1.5mm\59.392.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\1.5mm\59.392.csv,2,Misalignment,3477.7795159989887
4k_mafulda_structured_v3\horizontal-misalignment\1.5mm\60.6208.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\1.5mm\60.6208.csv,2,Misalignment,3551.93449991973
4k_mafulda_structured_v3\horizontal-misalignment\1.5mm\61.44.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\1.5mm\61.44.csv,2,Misalignment,3604.2334675377897
4k_mafulda_structured_v3\horizontal-misalignment\2.0mm\12.288.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\2.0mm\12.288.csv,2,Misalignment,721.9097572017636
4k_mafulda_structured_v3\horizontal-misalignment\2.0mm\13.5168.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\2.0mm\13.5168.csv,2,Misalignment,797.699353249909
4k_mafulda_structured_v3\horizontal-misalignment\2.0mm\14.5408.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\2.0mm\14.5408.csv,2,Misalignment,851.8855065879146
4k_mafulda_structured_v3\horizontal-misalignment\2.0mm\15.36.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\2.0mm\15.36.csv,2,Misalignment,905.6788511749347
4k_mafulda_structured_v3\horizontal-misalignment\2.0mm\16.384.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\2.0mm\16.384.csv,2,Misalignment,962.4368902060016
4k_mafulda_structured_v3\horizontal-misalignment\2.0mm\17.408.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\2.0mm\17.408.csv,2,Misalignment,1022.8102930432666
4k_mafulda_structured_v3\horizontal-misalignment\2.0mm\18.6368.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\2.0mm\18.6368.csv,2,Misalignment,1086.5805270119038
4k_mafulda_structured_v3\horizontal-misalignment\2.0mm\19.456.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\2.0mm\19.456.csv,2,Misalignment,1141.67140693976
4k_mafulda_structured_v3\horizontal-misalignment\2.0mm\20.2752.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\2.0mm\20.2752.csv,2,Misalignment,1191.5859441494754
4k_mafulda_structured_v3\horizontal-misalignment\2.0mm\21.7088.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\2.0mm\21.7088.csv,2,Misalignment,1272.2338002229437
4k_mafulda_structured_v3\horizontal-misalignment\2.0mm\22.7328.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\2.0mm\22.7328.csv,2,Misalignment,1331.0960163926488
4k_mafulda_structured_v3\horizontal-misalignment\2.0mm\23.1424.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\2.0mm\23.1424.csv,2,Misalignment,1353.1029942990886
4k_mafulda_structured_v3\horizontal-misalignment\2.0mm\24.1664.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\2.0mm\24.1664.csv,2,Misalignment,1410.231472476172
4k_mafulda_structured_v3\horizontal-misalignment\2.0mm\25.6.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\2.0mm\25.6.csv,2,Misalignment,1500.9744229116482
4k_mafulda_structured_v3\horizontal-misalignment\2.0mm\26.4192.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\2.0mm\26.4192.csv,2,Misalignment,1550.9699620739377
4k_mafulda_structured_v3\horizontal-misalignment\2.0mm\27.2384.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\2.0mm\27.2384.csv,2,Misalignment,1592.14541594799
4k_mafulda_structured_v3\horizontal-misalignment\2.0mm\28.0576.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\2.0mm\28.0576.csv,2,Misalignment,1649.9132892285952
4k_mafulda_structured_v3\horizontal-misalignment\2.0mm\29.0816.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\2.0mm\29.0816.csv,2,Misalignment,1702.8505637924857
4k_mafulda_structured_v3\horizontal-misalignment\2.0mm\30.9248.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\2.0mm\30.9248.csv,2,Misalignment,1817.197961507709
4k_mafulda_structured_v3\horizontal-misalignment\2.0mm\31.5392.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\2.0mm\31.5392.csv,2,Misalignment,1843.8548215397595
4k_mafulda_structured_v3\horizontal-misalignment\2.0mm\32.1536.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\2.0mm\32.1536.csv,2,Misalignment,1888.9717737084006
4k_mafulda_structured_v3\horizontal-misalignment\2.0mm\33.5872.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\2.0mm\33.5872.csv,2,Misalignment,1966.2243667068758
4k_mafulda_structured_v3\horizontal-misalignment\2.0mm\34.2016.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\2.0mm\34.2016.csv,2,Misalignment,2000.0484860239035
4k_mafulda_structured_v3\horizontal-misalignment\2.0mm\35.84.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\2.0mm\35.84.csv,2,Misalignment,2099.125364431487
4k_mafulda_structured_v3\horizontal-misalignment\2.0mm\36.2496.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\2.0mm\36.2496.csv,2,Misalignment,2125.1901064596173
4k_mafulda_structured_v3\horizontal-misalignment\2.0mm\37.6832.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\2.0mm\37.6832.csv,2,Misalignment,2209.700140873415
4k_mafulda_structured_v3\horizontal-misalignment\2.0mm\39.1168.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\2.0mm\39.1168.csv,2,Misalignment,2287.7600821988185
4k_mafulda_structured_v3\horizontal-misalignment\2.0mm\39.936.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\2.0mm\39.936.csv,2,Misalignment,2344.2786710920636
4k_mafulda_structured_v3\horizontal-misalignment\2.0mm\40.7552.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\2.0mm\40.7552.csv,2,Misalignment,2383.5223966839344
4k_mafulda_structured_v3\horizontal-misalignment\2.0mm\41.5744.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\2.0mm\41.5744.csv,2,Misalignment,2433.891334382932
4k_mafulda_structured_v3\horizontal-misalignment\2.0mm\42.5984.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\2.0mm\42.5984.csv,2,Misalignment,2497.0244796860425
4k_mafulda_structured_v3\horizontal-misalignment\2.0mm\43.008.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\2.0mm\43.008.csv,2,Misalignment,2519.347139516382
4k_mafulda_structured_v3\horizontal-misalignment\2.0mm\44.032.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\2.0mm\44.032.csv,2,Misalignment,2585.592370488806
4k_mafulda_structured_v3\horizontal-misalignment\2.0mm\45.056.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\2.0mm\45.056.csv,2,Misalignment,2634.3540619975383
4k_mafulda_structured_v3\horizontal-misalignment\2.0mm\46.4896.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\2.0mm\46.4896.csv,2,Misalignment,2727.6332074322995
4k_mafulda_structured_v3\horizontal-misalignment\2.0mm\47.5136.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\2.0mm\47.5136.csv,2,Misalignment,2785.5601065989235
4k_mafulda_structured_v3\horizontal-misalignment\2.0mm\48.128.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\2.0mm\48.128.csv,2,Misalignment,2821.895011034333
4k_mafulda_structured_v3\horizontal-misalignment\2.0mm\49.5616.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\2.0mm\49.5616.csv,2,Misalignment,2901.668358972095
4k_mafulda_structured_v3\horizontal-misalignment\2.0mm\50.3808.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\2.0mm\50.3808.csv,2,Misalignment,2955.878981890717
4k_mafulda_structured_v3\horizontal-misalignment\2.0mm\51.8144.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\2.0mm\51.8144.csv,2,Misalignment,3038.426448778802
4k_mafulda_structured_v3\horizontal-misalignment\2.0mm\52.6336.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\2.0mm\52.6336.csv,2,Misalignment,3084.6470529169596
4k_mafulda_structured_v3\horizontal-misalignment\2.0mm\53.6576.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\2.0mm\53.6576.csv,2,Misalignment,3146.992271179901
4k_mafulda_structured_v3\horizontal-misalignment\2.0mm\54.4768.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\2.0mm\54.4768.csv,2,Misalignment,3193.450814832073
4k_mafulda_structured_v3\horizontal-misalignment\2.0mm\55.9104.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\2.0mm\55.9104.csv,2,Misalignment,3275.266918198603
4k_mafulda_structured_v3\horizontal-misalignment\2.0mm\56.32.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\2.0mm\56.32.csv,2,Misalignment,3301.562820064826
4k_mafulda_structured_v3\horizontal-misalignment\2.0mm\57.344.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\2.0mm\57.344.csv,2,Misalignment,3360.001926882825
4k_mafulda_structured_v3\horizontal-misalignment\2.0mm\58.368.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\2.0mm\58.368.csv,2,Misalignment,3423.711303052509
4k_mafulda_structured_v3\horizontal-misalignment\2.0mm\60.0064.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\2.0mm\60.0064.csv,2,Misalignment,3516.7736902118468
4k_mafulda_structured_v3\horizontal-misalignment\2.0mm\60.8256.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\horizontal-misalignment\2.0mm\60.8256.csv,2,Misalignment,3562.8595960487564
4k_mafulda_structured_v3\imbalance\10g\13.9264.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\10g\13.9264.csv,1,Imbalance,814.7276423098764
4k_mafulda_structured_v3\imbalance\10g\14.5408.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\10g\14.5408.csv,1,Imbalance,855.7928740176462
4k_mafulda_structured_v3\imbalance\10g\15.7696.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\10g\15.7696.csv,1,Imbalance,928.1875915974597
4k_mafulda_structured_v3\imbalance\10g\16.5888.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\10g\16.5888.csv,1,Imbalance,968.8240494423208
4k_mafulda_structured_v3\imbalance\10g\17.2032.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\10g\17.2032.csv,1,Imbalance,1009.8224496913756
4k_mafulda_structured_v3\imbalance\10g\18.2272.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\10g\18.2272.csv,1,Imbalance,1073.8848891927764
4k_mafulda_structured_v3\imbalance\10g\19.2512.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\10g\19.2512.csv,1,Imbalance,1127.5597424799041
4k_mafulda_structured_v3\imbalance\10g\20.48.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\10g\20.48.csv,1,Imbalance,1199.0746534997234
4k_mafulda_structured_v3\imbalance\10g\21.7088.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\10g\21.7088.csv,1,Imbalance,1274.7823764371653
4k_mafulda_structured_v3\imbalance\10g\22.1184.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\10g\22.1184.csv,1,Imbalance,1294.5636392966608
4k_mafulda_structured_v3\imbalance\10g\22.9376.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\10g\22.9376.csv,1,Imbalance,1340.6120920795188
4k_mafulda_structured_v3\imbalance\10g\24.7808.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\10g\24.7808.csv,1,Imbalance,1456.428513633789
4k_mafulda_structured_v3\imbalance\10g\25.6.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\10g\25.6.csv,1,Imbalance,1498.71279908788
4k_mafulda_structured_v3\imbalance\10g\26.0096.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\10g\26.0096.csv,1,Imbalance,1526.992906095948
4k_mafulda_structured_v3\imbalance\10g\27.648.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\10g\27.648.csv,1,Imbalance,1616.1959850289215
4k_mafulda_structured_v3\imbalance\10g\28.672.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\10g\28.672.csv,1,Imbalance,1673.878661860454
4k_mafulda_structured_v3\imbalance\10g\29.4912.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\10g\29.4912.csv,1,Imbalance,1727.9226663981474
4k_mafulda_structured_v3\imbalance\10g\30.3104.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\10g\30.3104.csv,1,Imbalance,1774.1338525658562
4k_mafulda_structured_v3\imbalance\10g\31.744.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\10g\31.744.csv,1,Imbalance,1865.2226233453669
4k_mafulda_structured_v3\imbalance\10g\32.768.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\10g\32.768.csv,1,Imbalance,1923.2464399907044
4k_mafulda_structured_v3\imbalance\10g\33.5872.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\10g\33.5872.csv,1,Imbalance,1972.3627211345317
4k_mafulda_structured_v3\imbalance\10g\34.4064.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\10g\34.4064.csv,1,Imbalance,2015.2937059280205
4k_mafulda_structured_v3\imbalance\10g\36.0448.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\10g\36.0448.csv,1,Imbalance,2112.1320867060394
4k_mafulda_structured_v3\imbalance\10g\36.864.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\10g\36.864.csv,1,Imbalance,2155.890559447578
4k_mafulda_structured_v3\imbalance\10g\38.5024.npz,C:\dev_work\personal\Ai-Driven-Vibrations-motor\data\raw_mafulda\imbalance\10g\38.5024.csv,1,Imbalance,2259.5911791360386
